"order_id","customer_id","order_status","order_purchase_timestamp","order_approved_at","order_delivered_carrier_date","order_delivered_customer_date","order_estimated_delivery_date"
"bbfb6afc6b09bb994e0093a008ec7675","e009147a4b30be4a108b0f2874ac005f","delivered","2018-06-02 18:37:23","2018-06-02 18:51:29","2018-06-04 13:59:00","2018-06-06 23:03:45","2018-07-05 00:00:00"
"7f167760bcfc10e6e7ae769837be536f","b405be7ba8a6b89a3407ba52e0c3a236","delivered","2018-06-02 18:50:39","2018-06-02 19:10:35","2018-06-04 10:10:00","2018-06-12 20:12:23","2018-07-18 00:00:00"
"874eef9a84653f570656bdb0f8519151","c59929869ce404450d73c9a018c3d3a8","delivered","2018-06-02 19:04:54","2018-06-02 19:15:17","2018-06-04 14:14:00","2018-06-12 19:36:30","2018-07-12 00:00:00"
"3055272ae721b2f3c8107ca6ce29160e","950dd2650d1748f4b42edb506811323e","delivered","2018-06-02 19:11:13","2018-06-02 19:31:33","2018-06-04 16:02:00","2018-06-05 21:39:33","2018-06-28 00:00:00"
"eee39147362c420a076b96cfe10c8154","2739c30019a6f35c05f16c9fa4f44e92","delivered","2018-06-02 19:19:00","2018-06-02 19:35:09","2018-06-04 14:01:00","2018-06-11 21:28:38","2018-07-13 00:00:00"
"45884a7283a93dd46695ead0cf9c0e95","46a88a4a39d8a33d8a93d7e410e43fa4","delivered","2018-06-02 19:20:09","2018-06-05 03:50:02","2018-06-05 13:43:00","2018-06-11 18:52:15","2018-07-16 00:00:00"
"5c12f254446ca6ab5edd195f6ca79d22","754132cb2b8ef289dba4b60de444ff96","delivered","2018-06-02 19:26:59","2018-06-05 04:52:03","2018-06-05 14:47:00","2018-06-22 13:52:28","2018-07-17 00:00:00"
"ec1fa684ca945b6c0f063f43d4506e9c","8d5c6a9a33fee1d447875ce5b67fe43d","delivered","2018-06-02 19:28:06","2018-06-02 19:50:18","2018-06-04 13:34:00","2018-06-14 18:38:26","2018-07-20 00:00:00"
"237ad2054a0b3375cc64b6a7e6e08683","36c6b4c96148d32c037b90aa0673bfcd","delivered","2018-06-02 19:43:08","2018-06-02 19:55:19","2018-06-04 08:48:00","2018-06-11 19:26:38","2018-07-11 00:00:00"
"5c458a0a24c83bb972feb57ab32e38a6","b893a27f67713b0aeced6c2ec3f91250","delivered","2018-06-02 19:51:39","2018-06-05 03:49:57","2018-06-05 13:41:00","2018-06-19 21:32:16","2018-07-12 00:00:00"
"657453140a74ec1d5771142a82e09fec","dc7ad4861af267442ef03d5e90d983c8","delivered","2018-06-02 19:51:59","2018-06-02 20:12:22","2018-06-04 17:55:00","2018-06-06 13:38:51","2018-06-28 00:00:00"
"8207dc60d7f55f4ac2b9601f02eeff29","93d5fd8f7db0fa4ca0ed24b83f12505b","delivered","2018-06-02 19:52:07","2018-06-02 20:12:16","2018-06-04 14:02:00","2018-06-14 18:50:01","2018-07-24 00:00:00"
"7adfbf493c629b11e4a3ceb40c136d63","e8acc4b86f8f111bcea1c218a5c9bb8d","delivered","2018-06-02 19:53:55","2018-06-02 20:12:22","2018-06-04 15:56:00","2018-06-13 22:48:22","2018-07-11 00:00:00"
"2112c4e4b32f421f701b405f05242c3b","036a059499bb4fda443ab493f192ebe1","delivered","2018-06-02 19:55:09","2018-06-05 03:50:19","2018-06-05 10:15:00","2018-06-13 19:44:37","2018-07-25 00:00:00"
"2aee72588060c074fd45155346c97a84","ac1923b4dc16e2bf7b92a045b1147ad8","delivered","2018-06-02 20:05:41","2018-06-02 20:15:09","2018-06-05 05:40:00","2018-06-18 17:42:22","2018-07-19 00:00:00"
"8476e4daac5bcc4adaf4e56af42ce110","77569b8bd05910409af265a9ca0e4cd4","delivered","2018-06-02 20:06:46","2018-06-02 20:29:24","2018-06-04 13:06:00","2018-06-13 16:58:40","2018-07-12 00:00:00"
"701784c754c8ac2e2a73dbbe7dc3a363","5dae50072dfca2e711be4b4604d9e8e0","delivered","2018-06-02 20:13:46","2018-06-05 03:55:18","2018-06-06 12:46:00","2018-06-14 12:38:16","2018-07-13 00:00:00"
"9b22b01ffdff6efa20736523a260060b","ab7f0b578ff16926fdab208ad2afaadb","delivered","2018-06-02 20:23:49","2018-06-02 20:35:14","2018-06-04 14:53:00","2018-06-11 17:34:38","2018-07-05 00:00:00"
"dcbb8d460d1c315bd4cdd96a4aaaf258","0f634b25f5a963fdf1072497e5027f91","delivered","2018-06-02 20:28:27","2018-06-02 20:51:50","2018-06-04 15:27:00","2018-06-07 18:24:48","2018-07-31 00:00:00"
"2d7242fbb71116bf37dbca71205bc157","a8540ef4631d9b05f5fad9f374f0a349","delivered","2018-06-02 20:35:09","2018-06-05 06:55:07","2018-06-05 14:30:00","2018-06-08 15:04:40","2018-07-05 00:00:00"
"78c13513d30056e98c389d49a5634361","8ef1cfde70a8df9626df676a74558fcf","delivered","2018-06-02 20:46:04","2018-06-02 20:55:31","2018-06-04 11:31:00","2018-06-26 18:16:35","2018-07-05 00:00:00"
"639081c9007c810d12b3f0b01afc7118","171437bfa7315ccc0aa4c38c44d2ff92","delivered","2018-06-02 20:49:21","2018-06-02 21:09:48","2018-06-04 14:38:00","2018-06-15 20:47:40","2018-07-31 00:00:00"
"43e967533a1c4a25bd90cd80acfd7950","8f17c01ad40d7124489dfebd8f459eeb","delivered","2018-06-02 20:51:09","2018-06-02 21:09:48","2018-06-04 13:30:00","2018-06-08 21:20:47","2018-07-05 00:00:00"
"131fccf58d5b636c232584f744b77161","90606a62c8ce84d7f091ae1fb90c595a","delivered","2018-06-02 20:53:20","2018-06-05 04:51:59","2018-06-05 12:25:00","2018-06-08 11:14:39","2018-07-05 00:00:00"
"0c66805964db8d43c1c81402e3433f9b","629037360cb6212f9a8831b62ee1a4b8","delivered","2018-06-02 20:57:36","2018-06-04 09:51:35","2018-06-05 07:52:00","2018-06-19 20:48:46","2018-07-11 00:00:00"
"c3b620f59a689c3ca6b5884d2f6c6ac8","180404f910942ed7c4b5f3e952007686","delivered","2018-06-02 21:02:12","2018-06-02 21:10:15","2018-06-07 13:18:00","2018-06-12 18:09:01","2018-07-12 00:00:00"
"27c2eed354160283302f9d32d3448eb6","f777873517b1bf70c51a2950e513acf6","delivered","2018-06-02 21:02:33","2018-06-02 21:15:19","2018-06-07 14:23:00","2018-06-12 17:28:54","2018-07-19 00:00:00"
"14c981a2e9e98dbc3eedc6084803ef1b","2afc1d604e9a528a86dfc0beae4739c0","delivered","2018-06-02 21:11:17","2018-06-02 21:31:52","2018-06-04 13:19:00","2018-06-25 20:42:09","2018-07-16 00:00:00"
"accc1fd1e3c84881e0a9b27f8b611386","5fe8c0482d540984e89e0d7aaaa6bc66","delivered","2018-06-02 21:13:07","2018-06-05 04:51:53","2018-06-05 13:52:00","2018-06-11 20:04:09","2018-07-16 00:00:00"
"64e3a06a754ad68d968eabbdf900399c","d83f28882452bfc1b5666e4eb277f828","delivered","2018-06-02 21:17:37","2018-06-02 21:31:52","2018-06-04 11:57:00","2018-06-06 19:52:08","2018-06-28 00:00:00"
"b10fb9234ad5eba5cbc090ddd8950c6d","b4f17fea2f54f7ceb19bcf5a608c6cf9","delivered","2018-06-02 21:17:44","2018-06-02 21:31:51","2018-06-05 07:48:00","2018-06-12 18:10:59","2018-07-12 00:00:00"
"6a3c507660b55ba44c463acc23cc8d68","e69bf5017b2f0579333d892780b11b56","delivered","2018-06-02 21:19:30","2018-06-03 21:15:14","2018-06-04 13:38:00","2018-06-05 18:30:41","2018-06-20 00:00:00"
"11896eca4737d6de23fa36ce716f559a","f2c01668df95ccb0d1c939ce0b89dfd8","delivered","2018-06-02 21:20:20","2018-06-02 21:31:52","2018-06-04 14:34:00","2018-06-06 18:31:57","2018-06-28 00:00:00"
"b0b8a75fcb5b8311f01d5e12347d7e32","ec9ed8be674f660863975ced862bf2f9","delivered","2018-06-02 21:21:05","2018-06-05 04:12:49","2018-06-05 13:41:00","2018-06-11 19:56:38","2018-07-04 00:00:00"
"fbfad390c633c114671b200fa2979b7b","de5287cb904d178cb3f21c27c0d96b84","delivered","2018-06-02 21:23:09","2018-06-02 21:35:12","2018-06-04 13:15:00","2018-06-18 19:08:28","2018-07-12 00:00:00"
"ce30373e8d97c7fc959631b6224af95f","809bd95c2a1c148967634227e843316b","delivered","2018-06-02 21:24:44","2018-06-02 21:35:15","2018-06-04 17:19:00","2018-06-14 16:05:25","2018-07-16 00:00:00"
"214580954d7ba593f5d402590c80d49c","f7b7dbae4f8fcd392494307aa5f645f3","delivered","2018-06-02 21:26:38","2018-06-02 21:50:00","2018-06-04 12:23:00","2018-06-05 19:38:49","2018-06-28 00:00:00"
"bd9ff9dfae49eb3a07837fd0bc16154e","743605f73648410aaa37405f3385d830","delivered","2018-06-02 21:29:17","2018-06-02 21:49:58","2018-06-04 13:54:00","2018-06-05 20:41:19","2018-06-28 00:00:00"
"1630676be03651738ab38bdd77ce6e67","446a6279fe5b28577077ebcc18daee62","delivered","2018-06-02 21:48:38","2018-06-02 22:11:36","2018-06-04 15:15:00","2018-06-07 17:12:20","2018-07-05 00:00:00"
"4b1609677539e847e9d15f655ca4fcd0","88507b4af721b641e3cfbd7b2d65e0e1","delivered","2018-06-02 21:50:52","2018-06-02 22:11:36","2018-06-05 10:15:00","2018-06-17 14:32:52","2018-07-12 00:00:00"
"d6ca1bec2f56a21f948613de255ac819","6c8517970908e8f1ea1eb8748e7fe6ea","delivered","2018-06-02 21:51:43","2018-06-02 22:11:38","2018-06-05 10:53:00","2018-06-06 23:33:10","2018-06-28 00:00:00"
"0aba00d509b25a0a90084c7137a8cec0","51c988b6ca0ffe2a720f93198d2ab51b","delivered","2018-06-02 21:53:08","2018-06-05 04:12:32","2018-06-06 15:43:00","2018-06-14 21:10:57","2018-07-11 00:00:00"
"6da0685c82e8535a05cf6b4e4eabc52e","e1d1dee29c972491405875c9e08cc86b","delivered","2018-06-02 21:58:31","2018-06-02 22:11:42","2018-06-04 13:49:00","2018-06-06 13:04:08","2018-07-18 00:00:00"
"830bae1b14f630e9137b07c70940c0d8","eeb87d5be19d54c93c3ad46e5a882be7","delivered","2018-06-02 22:04:51","2018-06-02 22:15:12","2018-06-04 14:16:00","2018-06-05 19:46:50","2018-06-28 00:00:00"
"74814089384762f3833de42b05c9c2c7","60c3b5e9a49680687f57dec245ff4878","delivered","2018-06-02 22:27:59","2018-06-02 22:51:07","2018-06-04 17:19:00","2018-06-15 08:34:54","2018-07-19 00:00:00"
"e71de1319c64de74f70d18d1459d270d","2186cc784d9f14d554281e29f7a66362","delivered","2018-06-02 22:29:52","2018-06-02 22:51:08","2018-06-08 13:40:00","2018-06-14 01:08:33","2018-07-24 00:00:00"
"71a88ca55a16c100b22fa5dace71266a","cf8988f6601f583a955185731958229d","delivered","2018-06-02 22:36:30","2018-06-02 22:51:08","2018-06-05 12:54:00","2018-06-19 11:38:43","2018-07-04 00:00:00"
"90fc6b4369c07c92c129ecbbde6e6216","1955d7e0c5a0d6fc2fa2eea4662b8f1f","delivered","2018-06-02 23:06:14","2018-06-02 23:31:44","2018-06-07 12:57:00","2018-06-14 20:32:45","2018-07-19 00:00:00"
"e87c331d21a3fb3085079a9b32f4a56c","4bf97f85728e222d60123b493dec288b","delivered","2018-06-02 23:08:10","2018-06-02 23:15:13","2018-06-04 14:18:00","2018-06-18 13:13:49","2018-07-23 00:00:00"
"75f377de08069316accd713c6f844f19","db4ffdc69a26c7e3fc8858bd647e157b","delivered","2018-06-02 23:36:30","2018-06-05 04:31:07","2018-06-05 10:17:00","2018-06-15 17:22:01","2018-07-24 00:00:00"
"c3fea8c95a1b94af7d629c3c2952334b","16ee708807a1311a42642843b427b00f","delivered","2018-06-02 23:40:57","2018-06-02 23:50:23","2018-06-04 09:42:00","2018-06-11 16:28:36","2018-07-11 00:00:00"
"6308e2b09c21b19ba8950c494a9468d6","9890729ffc125b12b99d8bb4814b1ce0","delivered","2018-06-02 23:42:33","2018-06-03 00:35:20","2018-06-05 07:02:00","2018-06-10 10:54:23","2018-07-05 00:00:00"
"f77d6449700df86a91049fdf2bb2e7f5","8a717a19b689087bd31b9b2241003871","delivered","2018-06-03 00:20:18","2018-06-03 00:30:17","2018-06-04 15:31:00","2018-06-06 18:21:56","2018-06-20 00:00:00"
"022cb45264ced2571bbbd8e231838100","aafd4a30b4fc87b9ce204df17db5196d","delivered","2018-06-03 00:21:24","2018-06-03 00:30:19","2018-06-05 08:45:00","2018-06-12 16:09:02","2018-06-28 00:00:00"
"a3675d53a727735e4e83c8e078666646","0280ead6134bfe639866306f1f0258ab","delivered","2018-06-03 00:27:27","2018-06-03 00:51:15","2018-06-08 07:41:00","2018-06-11 16:27:45","2018-06-28 00:00:00"
"5b9b9b9f3470db72620013b03eec2e3e","737fd7369b88da2c4de05ae281df531c","shipped","2018-06-03 00:35:47","2018-06-04 00:35:15","2018-06-04 13:06:00",,"2018-07-20 00:00:00"
"da98211dfdb21faaf9b5d67f11b7f50d","e8924abb7442d0dacf0852f2c20bb7b2","delivered","2018-06-03 00:36:14","2018-06-03 00:51:25","2018-06-04 12:59:00","2018-06-05 20:04:08","2018-06-28 00:00:00"
"8726f6a81f4ae5a390e7e638a31e9a21","c96e84fe010b6c64f16216b8786fa0a9","delivered","2018-06-03 00:37:51","2018-06-03 00:51:23","2018-06-06 12:06:00","2018-06-26 21:35:36","2018-06-28 00:00:00"
"f206c6ef0257553e7eabe4dbb10b6787","57770afac55ad920cc32d7b4d0a1230a","delivered","2018-06-03 00:42:34","2018-06-03 00:55:21","2018-06-05 13:50:00","2018-06-11 11:12:03","2018-07-12 00:00:00"
"31a9ca81d056ac824459a57e784fcfe6","c4ed2755f23f173426fcc47decf4ebdc","delivered","2018-06-03 01:51:37","2018-06-04 09:29:59","2018-06-05 05:40:00","2018-06-12 22:28:50","2018-07-05 00:00:00"
"8275a8137ae9dfb14ecb5307ea797413","d3c1d56a51432da29ad51ae084d90275","delivered","2018-06-03 02:11:33","2018-06-03 02:32:09","2018-06-04 11:06:00","2018-06-11 20:41:46","2018-07-27 00:00:00"
"1181af08903c7e8cc1cd6cd5df586dd6","e09feaba1b9e1b07fd0203fc3d1e23c9","delivered","2018-06-03 07:38:50","2018-06-03 07:55:08","2018-06-04 14:47:00","2018-06-05 22:22:31","2018-07-11 00:00:00"
"6fa7108940c47458d4fb891b0b6a8a21","19669d038ed56a7ac64ccb06dda3e852","delivered","2018-06-03 07:47:53","2018-06-03 07:55:09","2018-06-04 12:58:00","2018-06-13 18:39:28","2018-07-25 00:00:00"
"2a770273775ea731f0a1f238f5c33a4f","30f5d14ca214a42c4c6a57e92e829ff2","delivered","2018-06-03 08:16:22","2018-06-05 03:55:15","2018-06-05 13:08:00","2018-06-16 17:34:56","2018-07-16 00:00:00"
"f859266ccfc29caf67429ae86f081f7a","4ec889f3d9cd212d69b57bf84fe19f61","delivered","2018-06-03 08:25:31","2018-06-03 08:50:07","2018-06-04 15:30:00","2018-06-11 23:41:53","2018-07-17 00:00:00"
"0eb6c6aa0923d0a671134710c31319f7","11b5f83470e86b06f220fac828043b54","delivered","2018-06-03 08:32:54","2018-06-03 08:50:07","2018-06-05 08:45:00","2018-06-15 22:52:18","2018-07-19 00:00:00"
"f36cda6db10b2dddb208bf63a6ef8dfc","bb15c99f5519bbc27a55868e043216de","delivered","2018-06-03 08:39:18","2018-06-05 03:55:22","2018-06-05 15:33:00","2018-06-11 14:21:36","2018-07-16 00:00:00"
"36f34e0afd0f39f2a94e0988c4a5047c","251782bc82d793bfc38ff538aa37f263","delivered","2018-06-03 08:56:31","2018-06-03 09:11:06","2018-06-07 12:55:00","2018-06-13 17:26:36","2018-07-16 00:00:00"
"821a1e7c9755a640a28554e2d777df92","ceee5f652721c614474008d744d8bfdc","delivered","2018-06-03 09:15:40","2018-06-03 09:51:03","2018-06-11 15:19:00","2018-06-16 16:41:50","2018-07-17 00:00:00"
"88367c23420c866abd6157288f3c7a0d","451efe6b44494639a089b5f2209bf88d","delivered","2018-06-03 09:31:00","2018-06-03 09:51:05","2018-06-05 07:06:00","2018-06-06 23:38:52","2018-06-28 00:00:00"
"d22cef32310bb1950b78612b7c15ae9a","7c15abcfef924a6e0f7865d0982e0cb8","delivered","2018-06-03 09:46:56","2018-06-05 04:51:44","2018-06-05 14:03:00","2018-06-08 11:34:29","2018-07-11 00:00:00"
"d98a17b8648ea9e13d2899e366912c6d","d79f4a65ae3208f10ffa62977683c546","delivered","2018-06-03 09:48:09","2018-06-04 09:51:34","2018-06-07 15:49:00","2018-06-25 18:54:55","2018-07-20 00:00:00"
"510ccfe4dbd8df0f0b94b239ce6e01f8","6d4eb3e8b01422ec8ecf52aa0f82dbdb","delivered","2018-06-03 09:48:48","2018-06-03 10:09:58","2018-06-04 15:16:00","2018-06-09 19:16:33","2018-07-05 00:00:00"
"aa8349da5e4a45c547cfac79368e930d","ac985dc42c574f505df2a402031d7746","delivered","2018-06-03 09:51:47","2018-06-03 10:15:16","2018-06-05 14:21:00","2018-06-20 15:06:44","2018-07-19 00:00:00"
"2cb414479754a8e1ed07eed0ccfc0778","a00cedaaa02a3875ce936ecf15c567b9","delivered","2018-06-03 09:59:42","2018-06-03 10:49:57","2018-06-04 10:11:00","2018-06-18 18:24:40","2018-07-16 00:00:00"
"cea3e6c11eb60acb9d8d4d51694832f8","cbb68c721ba9ddb30d8a490cc1897fa1","delivered","2018-06-03 10:12:57","2018-06-03 10:50:00","2018-06-04 14:18:00","2018-06-19 16:04:46","2018-07-11 00:00:00"
"23ab1be99f36d5bb2c599fc1c95829ed","9559ff4720ff708bbd034b8bb2fbd864","delivered","2018-06-03 10:21:00","2018-06-03 11:10:48","2018-06-11 13:57:00","2018-06-16 14:58:41","2018-07-16 00:00:00"
"7c9be012c84c629a1f6f9e7ad6cdb81b","1e555bb209b083428207fe0e28c62252","delivered","2018-06-03 10:24:42","2018-06-03 10:49:59","2018-06-04 15:16:00","2018-06-15 00:57:15","2018-07-13 00:00:00"
"9b09902ff42cd359909e5203a008a921","4626deb1d6528b9fe2ff75fd889f27c2","delivered","2018-06-03 10:28:43","2018-06-03 10:50:00","2018-06-04 10:15:00","2018-06-12 21:07:09","2018-07-13 00:00:00"
"4f8bcc599bf25aa16aa67fd4ebf895dc","473c155bbf0e0ae803bd419e8b1e24eb","delivered","2018-06-03 10:38:07","2018-06-03 10:50:18","2018-06-04 16:08:00","2018-06-07 21:28:50","2018-07-12 00:00:00"
"308cbbff78b182dfef86b37c94f10205","faeff8520c09a95d7422d018c2029bc7","delivered","2018-06-03 10:40:05","2018-06-03 10:50:20","2018-06-04 15:12:00","2018-06-05 18:03:47","2018-06-28 00:00:00"
"4fc3e7aadb8db1172a7c3bbb29d6295d","d71ad0d7565ff4416f25fb0572a31b2d","delivered","2018-06-03 10:41:29","2018-06-05 04:12:46","2018-06-05 13:59:00","2018-06-13 15:48:42","2018-07-19 00:00:00"
"0a6941f89f53dc1f622f877b23601ed7","b4051bb7f29ee4b588846c865187bd9f","delivered","2018-06-03 10:45:31","2018-06-03 10:55:20","2018-06-04 11:17:00","2018-06-08 00:38:26","2018-07-23 00:00:00"
"b71ba668b12da5320995cd74acecb2fb","ac708849f8add56b9c304bd26ffd4bee","delivered","2018-06-03 10:47:54","2018-06-03 11:10:36","2018-06-06 06:08:00","2018-06-07 23:17:23","2018-06-29 00:00:00"
"d6fb3b00e9bc6f76ab18c1808677a051","ec640f0d230b778b2fe0461ad9f25d9e","delivered","2018-06-03 10:55:10","2018-06-03 11:10:48","2018-06-04 14:45:00","2018-06-11 20:36:23","2018-07-05 00:00:00"
"3db2043174db8823618e67b7e2c8c3e1","4d39fc23e896737713182a2e26d04f6f","delivered","2018-06-03 10:56:23","2018-06-03 11:10:45","2018-06-04 14:46:00","2018-06-12 17:35:45","2018-07-12 00:00:00"
"9d5246455ad1fb521f263b356635f4df","360469aa13eab175485990e06ee97896","delivered","2018-06-03 10:59:14","2018-06-05 04:30:56","2018-06-07 15:35:00","2018-06-08 22:08:40","2018-06-28 00:00:00"
"64c4f910545582c5d0fa5bed30292b4c","ef14bc7bc7f8a385f119d6d67e9d7fa9","invoiced","2018-06-03 10:59:22","2018-06-03 11:10:46",,,"2018-06-28 00:00:00"
"80abbc325d8a084990586d706a61d534","6f4184a789e441d13698cb3e51a2f4d6","delivered","2018-06-03 10:59:51","2018-06-03 11:10:48","2018-06-04 15:12:00","2018-06-06 17:52:03","2018-06-28 00:00:00"
"150fb6d066c66925d51a48782deafdfe","c07897b63ee92b706019d87969a92a6c","delivered","2018-06-03 11:03:37","2018-06-03 11:15:16","2018-06-05 08:53:00","2018-06-13 22:38:38","2018-07-25 00:00:00"
"00c62d05602c1ca8164b98746d127fa8","2c64fc3c9f0672a9f2481654a7bf109b","delivered","2018-06-03 11:10:53","2018-06-05 04:52:02","2018-06-05 10:57:00","2018-06-12 20:15:51","2018-07-12 00:00:00"
"77384bc4848f77dc178f176c736ad7d8","a31a8d00b52139bcfd70da02373c88ef","delivered","2018-06-03 11:17:50","2018-06-03 11:30:57","2018-06-04 13:17:00","2018-06-21 21:51:47","2018-07-23 00:00:00"
"c85effde0ed0992c84e040a55a793259","3afa07715c980bf768a77337d193f7c3","delivered","2018-06-03 11:22:06","2018-06-05 04:52:00","2018-06-05 14:59:00","2018-06-07 22:58:56","2018-06-28 00:00:00"
"84d2098c97827c6327ed4d7be95e1fc8","0a46d9100178dc3af825b8eb34c256da","delivered","2018-06-03 11:23:09","2018-06-03 11:30:57","2018-06-04 14:21:00","2018-06-12 18:16:00","2018-07-05 00:00:00"
"17db3c7c3dc64b6f036bbe554a3520b1","46a5d6d36feb1d11d7cd62a70c2633c7","delivered","2018-06-03 11:27:29","2018-06-03 11:50:27","2018-06-05 08:44:00","2018-06-15 21:08:57","2018-07-05 00:00:00"
"e147eb86ed23b0e106ce62cec5c6df6a","9c701fa0ca8a580d86ec245af013d65b","delivered","2018-06-03 11:28:20","2018-06-04 15:55:24","2018-06-06 12:01:00","2018-06-19 17:48:43","2018-07-20 00:00:00"
"b153954b30a6a686b88cf18a599b4382","a75bcc763c11877e9047c0646b938866","delivered","2018-06-03 11:31:07","2018-06-03 11:50:34","2018-06-04 11:52:00","2018-06-18 18:02:46","2018-07-24 00:00:00"
"e80b7d9d6ca2b46da0d5abe9c1d47548","45e3f9d574b70d26719ba4fa0988f07b","delivered","2018-06-03 11:42:01","2018-06-03 11:55:12","2018-06-04 14:37:00","2018-06-07 13:28:41","2018-06-29 00:00:00"
"728e6e20cca95cec41b3ff149895c6e2","3190d3289eeb987b3874ac2b14fd913f","delivered","2018-06-03 11:45:40","2018-06-04 11:51:17","2018-06-05 13:44:00","2018-06-10 13:42:21","2018-07-05 00:00:00"
"0f6134bc3d92b2b091f7cab65b9f7ac2","8de47e3c79765207cd3b53d4c95ed949","delivered","2018-06-03 11:49:20","2018-06-03 12:10:28","2018-06-07 14:14:00","2018-06-14 21:33:26","2018-07-24 00:00:00"
"f93af565de05d2427790ad8d0368a80e","abd4fba77f31f5efdc766a09851e4da3","delivered","2018-06-03 11:52:11","2018-06-03 12:10:28","2018-06-04 15:05:00","2018-06-05 18:19:32","2018-06-28 00:00:00"
"777e1991a17b077dc363745bbaf05e2f","0ee021d3f5f8797d7adc76dbf69a6b79","delivered","2018-06-03 11:53:02","2018-06-03 12:10:27","2018-06-04 16:42:00","2018-06-06 14:05:59","2018-06-28 00:00:00"
"7621d265cbcc87d4845818b256ac193e","c88e6265903acbcc184a0d99abe6b987","delivered","2018-06-03 12:00:29","2018-06-03 12:15:18","2018-06-04 14:18:00","2018-06-12 20:58:33","2018-07-24 00:00:00"
"039fcd445ffe2e560443c34326f2b764","7f3c887db8ec3506117be4612105cf28","delivered","2018-06-03 12:06:15","2018-06-03 12:30:27","2018-06-04 09:11:00","2018-06-12 14:29:00","2018-07-13 00:00:00"
"6340164ffcc87a11dd0ad37d2551994c","0bd8656da445cf7cf9f59a2fa41f9e91","delivered","2018-06-03 12:26:22","2018-06-04 12:31:19","2018-06-05 14:34:00","2018-06-14 22:07:43","2018-07-12 00:00:00"
"2709ee9d4fc363bd22b6bc782fa3668f","5e5da5412a9c2e535cf46f43cd8d8e4e","delivered","2018-06-03 12:26:37","2018-06-03 12:50:11","2018-06-04 15:34:00","2018-06-05 18:40:46","2018-06-29 00:00:00"
"e42b4cff5d459fc447019421a3cc5706","a91290410a471b445d4c17aaa10a3c2d","delivered","2018-06-03 12:40:45","2018-06-03 12:50:18","2018-06-06 14:30:00","2018-06-18 19:42:34","2018-07-13 00:00:00"
"6eb1445131218c4f6a6ef2d4960e4f51","0cf44a827f1bda40bb968f6c0393aec8","delivered","2018-06-03 12:53:11","2018-06-03 13:10:49","2018-06-11 14:54:00","2018-06-15 11:14:25","2018-06-28 00:00:00"
"906f4bc65b707953aee3d6462aa07e8d","cdfa43e0652c0516c3bb32a90726f999","delivered","2018-06-03 12:54:39","2018-06-03 13:10:50","2018-06-04 18:11:00","2018-06-09 16:54:44","2018-07-05 00:00:00"
"a874eec5edcf6172ec6d8bde7bcccd08","e96a52e3123ff005fb7e379b8927b7c6","delivered","2018-06-03 13:05:14","2018-06-03 13:15:15","2018-06-11 08:50:00","2018-06-20 18:30:45","2018-07-16 00:00:00"
"e02513d56c28c7f7f0050e48ea836c05","4625da7f4d9dd82612242ee97ff1d4bf","delivered","2018-06-03 13:07:03","2018-06-03 13:15:14","2018-06-04 13:24:00","2018-06-08 18:38:19","2018-07-13 00:00:00"
"d35a77135cb96df5bdc938dcdbd2d85e","4721a5a77949f6af33ca1213ddc4c8c4","delivered","2018-06-03 13:08:39","2018-06-05 04:31:09","2018-06-05 15:20:00","2018-06-14 23:41:46","2018-07-16 00:00:00"
"758d8c3ddeba66a2a9cad6c8b043dd2f","024a05bd7b940e8cf5827498ed1e039d","delivered","2018-06-03 13:17:29","2018-06-03 13:30:22","2018-06-04 16:43:00","2018-06-05 20:50:54","2018-06-28 00:00:00"
"b22b9811c2074480cc93f9e8b8e4c8b5","3d5611fadabfffc730fbbffaeb7cecbf","delivered","2018-06-03 13:21:09","2018-06-03 13:35:12","2018-06-04 15:14:00","2018-06-09 19:41:41","2018-07-27 00:00:00"
"9ff8d80b8ab2c8a80a16ba4ed7fee203","33c7ab37ec1d522359e98d00e420a5b9","delivered","2018-06-03 13:23:46","2018-06-03 13:35:20","2018-06-06 06:08:00","2018-06-07 22:48:28","2018-06-29 00:00:00"
"bb4d8ed5280b97e5b48ce0051e664178","b2288e8bd8bf77628963aa8a0a7790c9","delivered","2018-06-03 13:31:36","2018-06-03 13:51:14","2018-06-04 11:27:00","2018-06-08 19:20:41","2018-07-11 00:00:00"
"6732b3592160273b239f331a101494ff","c23b19e27fbcb26feba308d4334557fa","delivered","2018-06-03 13:33:23","2018-06-03 13:51:18","2018-06-04 11:12:00","2018-06-08 17:41:32","2018-07-11 00:00:00"
"b044b08867cd3b1d69a4b3c372321557","7fa91b7ff8f3120ed5cbba8f35d0de1d","delivered","2018-06-03 13:37:32","2018-06-05 04:12:43","2018-06-05 11:23:00","2018-06-09 17:02:19","2018-07-12 00:00:00"
"c67c3abb81ee70788591ca1c2691a14e","28023eb9116ee98fd7c95e5cacb26023","delivered","2018-06-03 13:38:58","2018-06-03 13:55:08","2018-06-04 14:40:00","2018-06-14 00:08:46","2018-07-05 00:00:00"
"30dd13b35c665885d4e25450971f3fb8","dddb02c034b32280ebb8b9f74ca209ed","delivered","2018-06-03 13:43:18","2018-06-03 13:55:08","2018-06-04 14:19:00","2018-06-12 15:32:33","2018-07-23 00:00:00"
