"review_id","order_id","review_score","review_comment_title","review_comment_message","review_creation_date","review_answer_timestamp"
"f9a2b18d4798b4735d9c23ab95e872fb","e70079a333e4ddca8787daf05873a6dc",3.0,,,"2017-08-16 00:00:00","2017-08-21 11:36:27"
"b9f3e5a10404bdd0a075e96830a71aeb","38b40f7c313e9e6b08f38e7bce6d93fd",5.0,,,"2017-08-16 00:00:00","2017-08-18 12:44:38"
"c6c9a40c01bf50c172fe9c81e3dce11e","5e7065baa52b81a3e58f90a5d1ef35c4",4.0,,,"2017-08-16 00:00:00","2017-08-21 17:59:52"
"7a51621785745d48ed2fb9f1d775c4f7","9d5f8787d55cc08d6f9560414f44f491",5.0,,,"2017-08-16 00:00:00","2017-08-16 23:28:05"
"2791e4b18f4ce4fadb7df6a72714e2ac","546b9703cec4a0b57e4573d7ded4ae12",5.0,,,"2017-08-16 00:00:00","2017-08-19 01:32:50"
"683be9a590d0e58f86a55859d64ea42c","18e404d32cdbd8bd2886579e59240685",4.0,,,"2017-08-16 00:00:00","2017-08-17 14:29:03"
"272bf45f7fd193b7b2060696d315ade2","de63e691acb3231890dcb063f627657b",5.0,,"Prezados,
Parabéns pela eficiência, o produto chegou antes do prazo estipulado e em bom estado. ","2017-08-16 00:00:00","2017-08-20 15:57:31"
"4a96b105c7bde6db881e4d1395c7dccb","58ad53486aa4d662036281295465d755",5.0,,"Bom","2017-08-16 00:00:00","2017-08-19 14:49:49"
"026c4eb5c65658cb56f1bd1a926b663b","eb871e7c2357db8ff47fae46e9bee63d",4.0,,"Chegou até antes do prazo...parabens.","2017-08-16 00:00:00","2017-08-17 17:53:11"
"fe7dad50bf223c68e417987aaca396c0","e546da8f5a68e30c67e5cdbb75a3447f",4.0,,,"2017-08-16 00:00:00","2017-08-17 03:34:01"
"9bc80edb3be4f5df227e7f4f32a0eb86","5802a2af7adc078756b394ca9f492087",5.0,,"tudo ótimo!","2017-08-16 00:00:00","2017-08-16 19:26:25"
"3f5680fe2dfcb1a06dba636612076b14","96d4aa53586046965c471164413b37cd",4.0,,,"2017-08-16 00:00:00","2017-08-17 10:43:30"
"15392afc2364a53166ef4727a925bfc4","783c795ca45c01ac1ebe459d8c26751d",4.0,,"frete poderia ser mais barato afinal o produto é super leve ","2017-08-16 00:00:00","2017-08-20 04:08:32"
"ac84fd24a0d342a41c146a280d09d72d","bb760e550e3f6ddfa92ed74bfb364751",5.0,,,"2017-08-16 00:00:00","2017-08-17 11:30:23"
"fd53ace363f9af2bc44ae028b2e926d6","b6f999c6eccbf4df9af77d67c77a8e52",5.0,,,"2017-08-16 00:00:00","2017-08-19 10:34:40"
"e55de3b208aa20f19037bfc767d58986","5cd95f0cc60ce2902bb618921d212463",5.0,,,"2017-08-16 00:00:00","2017-08-17 00:47:32"
"111e3a18fbdd5a1c742880d7b9f6652f","1b69321f3b6236fe424fdbcdc21ca148",5.0,,"Relógio de qualidade. ","2017-08-16 00:00:00","2017-08-18 23:28:06"
"5e68482e88ab96d0616f134da000d3f5","91116032517d91c1180ea2bd34db30c3",4.0,,,"2017-08-16 00:00:00","2017-08-20 11:51:59"
"3b645069ede29bb44cb122bac9faa58c","3b62cf19155645bbcd58c9b11c9efce1",2.0,,"Achei frete muito caro, demorou muito p chegar, queria ter entregue no diados pais. Só chegou terça dia 15","2017-08-16 00:00:00","2017-08-17 00:29:11"
"6202b713bfb4ca06c8d1efb850abd87a","3bb87caef060d2062d1f63e62dc09bd4",5.0,,,"2017-08-16 00:00:00","2017-08-17 00:43:51"
"1933c866091689f37e07370bdf0d9ec4","d3b793b04fe8ed20805d6c19cf00c0d3",3.0,,,"2017-08-16 00:00:00","2017-08-21 12:45:41"
"b7d4fc62b489b01ccfca564a618aa9c8","58ce513a55c740a3a81e8c8b75e2582a",1.0,,,"2017-08-16 00:00:00","2017-08-18 09:43:26"
"efd26821a6d1c2ec63f383028b5caab2","413158eae01863d8624661dc2aafcfce",5.0,,,"2017-08-16 00:00:00","2017-08-19 11:00:31"
"e7e3833964c63add44e782a8122f24b3","0a9de604052383d06ffc7a3390c727cc",5.0,,"produto de boa qualidade e a entrega foi realizada bem antes do esperado...estou satisfeito.","2017-08-16 00:00:00","2017-08-17 01:00:58"
"cf0dc850bab5482f9fcd1cffef929583","77e08d0d687052633b1762f099173ae8",5.0,,,"2017-08-16 00:00:00","2017-08-17 03:49:38"
"ba336a702825b4e95567eec2797ac5c4","b6f999c6eccbf4df9af77d67c77a8e52",5.0,,,"2017-08-16 00:00:00","2017-08-19 10:35:02"
"fcb62f795be2f563739324a54d4d7d80","c5d4823acfd714b139d9a100c0234122",5.0,,"Fiquei super satisfeita pois o produto foi entregue antes da data prevista","2017-08-16 00:00:00","2017-08-16 21:39:26"
"5e61f60eb6390464f81000dfa0e74206","212c15b59573b9d8f5237f680f1f4719",2.0,,,"2017-08-16 00:00:00","2017-08-17 15:46:59"
"40d0bb40dd32c96990957d9f6ca647d4","08ad3a94339e1bddb2167b3c51faa4ac",5.0,,"Positivo. Muito seguro comprar.","2017-08-16 00:00:00","2017-08-31 23:02:51"
"804b11b5cb9d8d2bf41ff98606e64b1d","5bb0a15df451de753efe768d4c907d4c",2.0,,"não gostei por ter entregado no dia marcado e naõ deram nem uma satisfação pela entrega.
","2017-08-16 00:00:00","2017-08-16 14:06:15"
"3ffed17f5010b9c6d33706b790732482","387d33b2be3d1d8dd063941d1b57d3fb",1.0,,"Muita demora na entrega","2017-08-16 00:00:00","2017-08-16 19:44:51"
"478bbe4517a8ec38335ef5607f4f109a","e7cc5ff6366f7cc76c9285821a91b5c2",5.0,,,"2017-08-16 00:00:00","2017-08-16 23:51:09"
"00efa7e2fdddc2721ff2395036f7df2b","891d3c75ab79901d8faa6437f1cfeb43",5.0,,,"2017-08-16 00:00:00","2017-08-19 00:02:40"
"88c81442627d95f685c4f7b8f579494b","8d0584fef2164e00c8eb23abbdd87ef7",5.0,,,"2017-08-16 00:00:00","2017-08-18 00:12:21"
"768fc33cc62bee41254ca827788fc2a7","137264e02b6bb16372279951e7258ec6",4.0,,,"2017-08-16 00:00:00","2017-08-16 23:43:31"
"781abdc0be39caf9f8227f904a904844","605f2add48efc71a276d265b071695ba",5.0,,"Ótima compra","2017-08-16 00:00:00","2017-08-17 12:17:05"
"d63a252caa994ac55c868bddb860096d","5c6972bc5c283af10fb784b857ce63ff",3.0,,,"2017-08-16 00:00:00","2017-08-18 14:39:52"
"c2ed685e0bf450d14a38fd8992097563","046100ad996b1c80d13e7e90fccd0560",4.0,,,"2017-08-16 00:00:00","2017-08-20 20:33:21"
"e8217152d1fe9b2023cd490a7e1d42cb","5d3e4ac414939dae23da8aa3aa80bcb7",4.0,,,"2017-08-16 00:00:00","2017-08-18 16:47:26"
"a76fc61f1ce9e963d72dc394df6c10b6","1e7aa60419488b934fe799d6faad8b7b",5.0,,,"2017-08-16 00:00:00","2017-08-16 15:52:33"
"6a1b45b4c8be1090f34b60a1942a4164","752b45c0651b32a09e039fa03504d3f0",5.0,,,"2017-08-16 00:00:00","2017-08-17 19:10:03"
"e2175c709d9ad13a61b8a9e5f9f2e252","2a41e607e8c88abf9f0b0f8f982dce13",5.0,,,"2017-08-16 00:00:00","2017-08-18 22:18:49"
"fbe26e8d78bb1c56cd36ae1ec73e594c","9ff3befac1804f201a935c589a8a1baf",5.0,,,"2017-08-16 00:00:00","2017-08-17 01:17:37"
"6c9bc5e3cc70d288396ea0c8df10db6e","cc0485e2a281cfbca6a95b727a5c8f9a",5.0,,,"2017-08-16 00:00:00","2017-08-19 00:42:52"
"07a14982c0acf9bb3ccfc27b5a165abb","4df270f9f4c835c878f4aa5a2239216b",5.0,,,"2017-08-16 00:00:00","2017-08-17 14:04:05"
"62fc4a26d6a47c33586e4aebe50f833a","ff71fa43cf5b726cd4a5763c7d819a35",1.0,,"Após transtornos com a primeira compra recebi um vale da loja para que outra compra fosse realizada com o valor, porém, no segundo pedido com o valor do vale houve um problema no pagamento ","2017-08-16 00:00:00","2017-08-16 16:31:57"
"ea13f408f9f91e78274f1caa2c9663d2","a5be0f3a1b2874d7a949d0234acd688f",1.0,,"Produto chegou quebrado, ficaram de trocar","2017-08-16 00:00:00","2017-08-18 23:40:15"
"0a321ad0318428b5a2a3df2575561aa4","0bb5b2fd739934d00d6c8ad3a4e0f5a4",5.0,,"Recomendo o vendedor!
produto entregue em perfeito estado dentro do prazo!","2017-08-16 00:00:00","2017-08-17 01:56:48"
"ba77e12451621ce6a84435539e25757f","0998d3f4248f4c162beb9c06e2f87480",5.0,,"foi bem atendido","2017-08-16 00:00:00","2017-08-16 23:28:57"
"35f2b6f226a96d6dea0e725f9cc02410","65d7e9625cc211f641191203e231ac24",5.0,,"so não fiquei mais satisfeita porque tive que retirar nos correios","2017-08-16 00:00:00","2017-08-17 11:55:52"
"045e2e11ab68608df1d5e6f94540f376","47f038767a6187d148818c7b79dfcf2c",5.0,,,"2017-08-16 00:00:00","2017-08-16 23:52:14"
"cc7df97919658416d7254012624dadf0","0a275b76a325d0ea648f62a087597d85",4.0,,,"2017-08-16 00:00:00","2017-08-16 23:25:52"
"acc81d3136db277a66d082eeff7ab7a2","27240c0c08c0744d4070effa2394ba4c",5.0,,,"2017-08-16 00:00:00","2017-08-18 16:23:14"
"f58da47e0f5b5b1aa66652e5219eab8a","ec9438263957e65a13f13af7e283b7af",5.0,,,"2017-08-16 00:00:00","2017-08-16 23:40:08"
"7393397a032399b66cece496d4b9f05f","040d7a91a18a8d2262e45df7c8ea8051",5.0,,"Rápido ","2017-08-16 00:00:00","2017-08-18 17:10:46"
"4738dbb560105d7c8637ee0c42dde793","a044e4274dc3344dd938742300828892",4.0,,"Produto dentro do esperado
Boa embalagem
Excelente atendimento","2017-08-16 00:00:00","2017-08-16 22:21:44"
"5bfdace5679bf18420ccdc4c621766b0","7caa0a770f1010526a3e5f65757755f0",5.0,,"Ótimo, recebi antes do prazo de entrega, super recomendo a loja.","2017-08-16 00:00:00","2017-08-16 23:33:18"
"cbcbd74ed60210cb9370308d2c18f52b","d33aab7eec3e76dd7e074c6ff1121b6c",5.0,,,"2017-08-16 00:00:00","2017-08-24 20:56:00"
"6fd0e2520ab2168e855ef6eecfca8ca7","4f4df0a17ade1a35eec2f9e2ea067af1",5.0,,,"2017-08-16 00:00:00","2017-08-24 16:52:26"
"78a70a975e308b8ae194af93960bfaa7","4aaa128c3570cc43f4fcda4db37d0d25",2.0,,,"2017-08-16 00:00:00","2017-08-17 11:46:30"
"3990fbcdafa9f415b270a83cde243c51","1deac17b4e5cbe75d56fd0d33882ea20",5.0,,,"2017-08-16 00:00:00","2017-08-16 20:23:18"
"ecbaad7396b8dc532b177f40176dc368","d199e49e9cd642beda8a36b85fd6d51d",2.0,,"muito fina","2017-08-16 00:00:00","2017-08-16 23:44:15"
"fd53ace363f9af2bc44ae028b2e926d6","c66985d27ca5899e6058749d3432daf4",5.0,,,"2017-08-16 00:00:00","2017-08-19 10:34:40"
"d05954766a15fad53df92cab29f86470","186efcd656d8ac4332156f594df02572",3.0,,"Recomendo, porém meu produto veio com avaria, a bacia veio amassada.","2017-08-16 00:00:00","2017-08-17 12:40:25"
"95bff48f3a894251d66038b94694db51","163b53e265c530cded6553a3b5d485cd",5.0,,,"2017-08-16 00:00:00","2017-08-17 15:57:21"
"611c3da2d01dae878e2ccca674ee114a","cc5140f3c027b1fcbd41489903371294",4.0,,,"2017-08-16 00:00:00","2017-08-17 00:40:19"
"3e32f19bf0f8ea48a2efc4d9556777bd","7e34d6fcce4e3e6e5f06ad143cb3585e",5.0,,,"2017-08-16 00:00:00","2017-08-16 23:26:32"
"3bcee9d6a508b1c0cb106ba8c928f973","1355ee2061d2b2ec16fb59836b808c96",4.0,,,"2017-08-16 00:00:00","2017-08-17 18:05:14"
"79abd687107c77ae63f7d9f848a74236","300e2dfe7d37393693973f78426a0807",5.0,,,"2017-08-16 00:00:00","2017-08-17 00:54:20"
"b136df74b256e52e84bfde71012a5a62","a8e8269613bcd0404425870b1095400e",5.0,,"Chegou super rápido, é bem bonito, deixou o ambiente bem agradável, recomendo.","2017-08-16 00:00:00","2017-08-21 11:38:24"
"2fc12d177cbced57004337d2b159cd13","cf824bfb7be97ddda09945f306ce0efb",5.0,,,"2017-08-16 00:00:00","2017-08-16 23:27:12"
"28199526fd991dfc71796b51b56cbc67","e18b80a24c2ceaf4de431f7a9b042f10",5.0,,"Tudo como combinado","2017-08-16 00:00:00","2017-08-18 03:03:51"
"9d927b1097c2c176cf61f080a61468c9","a74e65b4ffd7effa5308ba01647ea4b2",5.0,,"Gostei produto veio bem embalado e de qualidade modelo certo .","2017-08-16 00:00:00","2017-08-19 01:38:26"
"a368bda30462c5c7f586e7031e8203e4","1754107f36ce978c21ba0509c7bf0889",4.0,,,"2017-08-16 00:00:00","2017-08-21 11:30:15"
"86212dc338b82b4894c4768dc1a03285","3303092810c37e9ab22a711ae3afb197",3.0,,,"2017-08-16 00:00:00","2017-08-16 23:27:55"
"16561345af89c9e66c13a051f4f15d65","00b676b01c289cc661c6f7732492771a",3.0,,"O kit comprado tinha 8 módulos e só vieram 7. Mandei um e mail para o fornecedor e até agora não obtive resposta.","2017-08-16 00:00:00","2017-08-16 17:05:07"
"6886ab5c0028f65ef0355637f668b873","ab452b890a65513948bf6a41d4ff3640",4.0,,,"2017-08-16 00:00:00","2017-08-19 12:49:41"
"211600709625ca0053fc9dbaa2ab2cc0","1df2775799eecdf9dd85024255c611b7",1.0,,"Gostaria do meu dinheiro de volta. Estou chateada pelo atendimento e por não terem me dado nenhuma solução quanto a entrega. ","2017-08-16 00:00:00","2017-08-16 11:19:17"
"0e0c5bbc2e10f3c17201e9c4d7233bba","1f8b9c3db5374e97739a23bed586bba2",5.0,,,"2017-08-16 00:00:00","2017-08-16 23:42:51"
"20b20e64ee4799cabe5c11c2c8559877","1aa2373a5597e5431f08d809fde15d5b",1.0,,"Encomendei três jogos de banheiro e só recebi o amarelo até agora, ficou faltando dois.","2017-08-16 00:00:00","2017-08-17 11:27:10"
"ae5ba63c94487c3b8299854ae657cdf7","402571417385ea134265f371272b0cce",3.0,,"Falta os controles 
","2017-08-16 00:00:00","2017-08-17 11:34:47"
"e94c292ba98062530c829c7e1b6b3a0d","dad7fd1c4434137c836f09ae15ec86a4",1.0,,,"2017-08-16 00:00:00","2017-08-16 13:01:43"
"3e13d37c400d9edf0445ac8a973d4d1a","5e7ac1d3afa3583411b284bebd5dcdcb",3.0,,"JÁ ESTAVA CADASTRADA COM O MESMO ENDEREÇO HÁ MUITO TEMPO JÁ HAVIA FEITO DIVERSAS COMPRAS NESSE SITE, FOI ALEGADO PROBLEMAS NO ENDEREÇO DE ENTREGA","2017-08-16 00:00:00","2017-08-17 13:50:32"
"6d4d0c70e26478d04b534f6f7b6b7b73","707366aec5103380c9d2bc6e503d4f66",3.0,,"A capa entra justa no console.","2017-08-16 00:00:00","2017-08-18 12:40:46"
"bbef15f66f689322481db4a87a925c53","401485117f5375fd119981d95deb2303",5.0,,,"2017-08-16 00:00:00","2017-08-16 23:30:22"
"d58e7a4cceef270f7d7a824b5b9e4e99","a3a15a66006f9f79c98af9fce34528c8",5.0,,,"2017-08-16 00:00:00","2017-08-17 00:49:40"
"bc6c5d416685ca22dba85f2eea014a61","6fdf3a3b43dc38614dd0a089582edad0",5.0,,,"2017-08-16 00:00:00","2017-08-17 00:52:46"
"2e06a7c08496c0d694303a2331d46dbf","c43d312cae83cf5e4a99152bf27be2ee",5.0,,,"2017-08-16 00:00:00","2017-08-17 08:17:28"
"75dbc8397f13bfedabe0d3b81cf45059","e43be9f124c722dfb1d98eeb39b69484",5.0,,,"2017-08-16 00:00:00","2017-08-16 23:27:35"
"4253e35c9142c7ad3c7ee3590f28f8f6","d3e38f61c91f2cdbf65e9e2c025f34ea",2.0,,"O produto é bom digamos muito bom, porém o prazo de entregar era muito longo e além disso a entrega foi fora do prazo previsto. Eu recomendo o produto mas não recomendo a loja","2017-08-16 00:00:00","2017-08-16 21:46:17"
"dcc8cacd7b28a4bca157df9a75816dce","5fba7c57daf631028d2a584c52799e24",5.0,,,"2017-08-16 00:00:00","2017-08-17 12:13:50"
"39de8ad3a1a494fc68cc2d5382f052f4","ff850ba359507b996e8b2fbb26df8d03",5.0,,"Envio rapido... Produto 100%","2017-08-16 00:00:00","2017-08-17 11:56:55"
"9f7b08cd1353b341053551cd93459545","3a482da81f07c48902ac09603f648d1f",5.0,,"Excelente produto, estou simplesmente apaixonada!","2017-08-16 00:00:00","2017-08-22 02:31:46"
"52c21a5f6d96179722a49b008cd05946","add07aec0f5cae7d936f30137e686c40",1.0,,"muito ruim","2017-08-16 00:00:00","2017-08-17 15:40:02"
"b9b2c5330a4eb9caf9da2d6e2610b950","6190a94657e1012983a274b831d9e811",1.0,,"baratheon meu produto não chegou veja aí que eu vou adicionar o Copom.","2017-08-16 00:00:00","2017-08-16 16:56:54"
"c91fc943fb3f71d0cb96c1ca367e63f5","be18a0f2c441f267ba796a97930c98c8",5.0,,"Ótimo produto e entrega rápida.","2017-08-16 00:00:00","2017-08-20 01:30:10"
"831502579f203e79ee4a9512c44e6295","1fa227c2175161fa52871ff9113080f5",4.0,,,"2017-08-16 00:00:00","2017-08-17 13:15:57"
"f51d49fa7930012adb08ab8fcbfd167e","6fc4b5c7dea29fb5062b9fb57e3d958e",2.0,,"Precisa cumprir as data de entrega.","2017-08-16 00:00:00","2017-08-17 01:50:04"
"3c9383dea801a00b81bc716e5112c722","b9c2b60a685ded2236d95094452a9696",4.0,,,"2017-08-16 00:00:00","2017-08-17 22:43:39"
"cdf1925c268b7902beb421680b225d26","2d33e2f321b7f676de5d3ab87c08d1ab",5.0,,"Parabéns a entrega foi antes do prazo","2017-08-16 00:00:00","2017-08-16 19:51:15"
"43b09958d673df11c1d947cb850d1f13","dea1c68b20fccbaec97b0d385e91d0a2",5.0,,,"2017-08-16 00:00:00","2017-08-22 12:15:48"
"cf3a15eb7455620e6e107bbcc0a53225","7dccc310577a4bbf99e57f1ae7ac587b",4.0,,"Produto bom, entrega rápida.","2017-08-16 00:00:00","2017-08-21 10:59:04"
"643c345f1847401a0828598d615ff5e5","fe2a11e8a3b98effc469854cd38fafec",5.0,,,"2017-08-16 00:00:00","2017-08-19 02:30:00"
"6843c2f7f7b9a8493aa9bbe9799242c9","875103fb38582b0d7b2a1d77eceb0389",3.0,,,"2017-08-16 00:00:00","2017-08-18 23:31:14"
"6dcae2109e22bc5ace32b16c9ef58fed","361e0cf744333677864a5e28558a53bc",5.0,,,"2017-08-16 00:00:00","2017-08-16 22:17:15"
"b11992305d9d331ee980d231c9197102","f4e54cdf400b12ba277e54ad81f0a19f",5.0,,"cumpre o prometido, inclusive o prazo!!","2017-08-16 00:00:00","2017-08-17 00:23:25"
"93e01bb500b8908a17b134f8622466bf","8431f8b44d5d90252e64059e253c308d",4.0,,,"2017-08-16 00:00:00","2017-08-16 23:43:59"
"1f2dcd37ec602d1acd4d51d1c3fbd2b2","79597476f66eca86b13c1a7220db1d1f",5.0,,"Produto de ótima qualidade porém e entregue pelos Correios que nunca entregam em casa.","2017-08-16 00:00:00","2017-08-16 20:32:44"
"bc1f5d6e976109922f6f4cfad2194151","1a9b986cfe31ed59c5a6c00287db7e74",5.0,,"Gostei","2017-08-16 00:00:00","2017-09-03 12:59:47"
"1771fa953deb75fd898f8fdb003dab18","f19ed9e82448c0ea39e80dd4e3ac40cc",3.0,,"Podia ser utilizado apenas uma embalagem ","2017-08-16 00:00:00","2017-08-17 11:05:39"
"3b4a78eb30a0abbf8f6f32aad66cb841","dbb6cbbc98dbc65229f1377c7f0408c7",4.0,,,"2017-08-16 00:00:00","2017-08-17 14:51:09"
"1d465071cc6fcd828b98d87444b464d9","1cee73866d7513dbc499639d14020ce4",1.0,,"O stark está maculando sua marca com estes convênios com outros fornecedores.
Fornecedor sem controle de estoque! Me fez perder tempo aguardando o produto e depois de quase 10 dias cancelou","2017-08-16 00:00:00","2017-08-16 11:00:28"
"ea9662b9a368e2441a096b94f23e0794","e12f5458c6b4f349a97fbf22e08d17ac",5.0,,"muito bom comprar com voces","2017-08-16 00:00:00","2017-08-16 19:29:34"
"91e6bcc71312f0cb2bcd0ec01c032aae","d67d037cf424eb6cf603ae4e9d344542",5.0,,,"2017-08-16 00:00:00","2017-08-16 23:38:34"
"b0611ce5526d4e0f9e8b6962f8061346","aa380313c19905dd1651bd21e75f09bd",5.0,,"fiquei satisfeita ","2017-08-16 00:00:00","2017-08-16 18:45:56"
"b371552fec64752963599b106075529a","1f6c594830067e510e93534e3e3d0a2d",3.0,,,"2017-08-16 00:00:00","2017-08-17 09:13:43"
"68479ef4db29f5039cae306b83cf9ef2","e26c49bee8a495cdc21b67ab5b2d413e",5.0,,,"2017-08-16 00:00:00","2017-08-18 18:44:25"
"815920411159317743af5dcace6e76ef","a767765cf25c6fcfd8307499da9205d2",4.0,,"muito bom","2017-08-16 00:00:00","2017-08-16 19:38:08"
"7640396cb3d5f11683f28039f8769180","a316607f76b8992b9ef01d8e7ee6933a",5.0,,,"2017-08-16 00:00:00","2017-08-17 10:13:36"
"f2a62d4037384ac86e14c3ed064d19cb","8104760d9724e09916d654322f583de8",4.0,,,"2017-08-16 00:00:00","2017-08-17 01:37:14"
"970a2bf9e01381721c8bd043883da7d5","3e64ee45a339ce09c4e27564b45ba09e",5.0,,,"2017-08-16 00:00:00","2017-08-17 22:11:21"
"f76f0199ba709ec0d784b81b230986e4","90e8f4c6614e2960a0334fdc9fe238a6",3.0,,,"2017-08-16 00:00:00","2017-08-18 23:40:14"
"333bb26fa1f5c8ded2453643a3445d30","56e52e0e9ca5698dd8d4fa5de117448c",5.0,,,"2017-08-16 00:00:00","2017-08-21 14:54:41"
"a4b24a72252f986e407bec001b28302c","07e43f12d5d3bd569e03916b9482a8d5",3.0,,,"2017-08-16 00:00:00","2017-08-16 23:25:07"
"bc310a2bc04715e30961a4b5f3fb1b39","734a45cad1f49226013e72303953d6ad",5.0,,,"2017-08-16 00:00:00","2017-08-21 03:07:03"
"fe63af239cbc6a4aaec46bedc4a005d3","de694f11ec11e5fe9863ef978ebee3dc",4.0,,,"2017-08-16 00:00:00","2017-08-16 15:59:37"
"3b5391a79b8c4e511c7db2c9234ece59","3d76808da6242e8c7476a606fb6b5935",5.0,,"maravilhoso","2017-08-16 00:00:00","2017-08-22 16:13:35"
"c351d1827695972e16a6bfc3814ddba4","55e71b9318bbe979e00a54045806114b",5.0,,,"2017-08-16 00:00:00","2017-08-17 13:11:25"
"d443e3e2a7a05d81f67628adc2c95f4d","2d7020e369fc532ef78a4529a7626a33",5.0,,,"2017-08-16 00:00:00","2017-08-16 23:26:37"
"c77c86a2c56d38cde2c3fa8699e4fcf4","3d7d0dcc28a6dfb5464b9b43e751e45f",5.0,,"Entregue antes do prazo 
","2017-08-16 00:00:00","2017-08-19 14:13:25"
"c4507dc22bd3da04c2f4691061688aa1","20be6d24b0a84a4e329e5973d524f20f",5.0,,"recebi o produto , chegou td certo e antes do prazo , em breve faremos negocio ,,,,,,","2017-08-16 00:00:00","2017-08-19 02:25:54"
"98076762ffac3f4bad243a2abd7b6f29","774f5065182baf2e88e084e3f5eacf56",3.0,,,"2017-08-16 00:00:00","2017-08-17 10:46:45"
"4db9e5899c33dc88aaa73c3294d94b82","5f9b2cafa834aef683c653590c8918f2",5.0,,,"2017-08-15 00:00:00","2017-08-15 15:24:25"
"33bb8e442feb2eb3fa5d7b92e1da15f6","72ba71ffcbc76a06e416c07d00d047f0",5.0,,,"2017-08-15 00:00:00","2017-08-18 21:46:03"
"e1a6f26515fd09d611a011b1e58b3824","42438eb68c55de2ecd158307119790c1",5.0,,"otimo","2017-08-15 00:00:00","2017-08-15 21:30:33"
"bbd49905c8e20694bb25c00c69439fb3","9f101be6d0a10cb40cc622691e49714c",5.0,,,"2017-08-15 00:00:00","2017-08-18 13:51:06"
"4dfe98cd35719fa40dc75db7a482ef20","4c093f4ead050e56e7c9087f8530fd21",5.0,,,"2017-08-15 00:00:00","2017-08-15 23:32:24"
"8b5192fe570164791d6437ed64adb39d","f97bbed1ebd38ac39d7335b1ff49ab71",5.0,,"Entrega rapida, produto em perfeito estado. ","2017-08-15 00:00:00","2017-08-15 19:41:10"
"3041c54c2b3ea5be36bbe5b86205e93d","5ca9ca0cbc0ad4efc5f2d26283139d03",5.0,,"produto entregue antes do prazo e de otima qualidade","2017-08-15 00:00:00","2017-08-16 00:39:48"
"65107a79b503715226e500d00366f89c","27bef9e280946001761b32ae6463dbe0",3.0,,,"2017-08-15 00:00:00","2017-08-16 10:07:42"
"fbbfdde9b32efdaf8b225e5995ccd176","0e4947dbfc032a9054b0526c61d37d1f",5.0,,,"2017-08-15 00:00:00","2017-08-15 22:11:22"
"bd4e6e1b90acaa8a03f5427d5bbac846","220d88b24d65edc8d4b8d9eaa5ec0796",5.0,,,"2017-08-15 00:00:00","2017-08-16 00:33:15"
"88702246e22befc2b640de39f79b07d1","f8ce8242387e2e8b654ae2de173eae5c",4.0,,"loja excelente. cliente a varios anos.","2017-08-15 00:00:00","2017-08-16 14:34:48"
"8c0bee37ad33d12ffaa8b98bde28f6af","84f2f3376f85a2095f8b1e318e285d45",5.0,,,"2017-08-15 00:00:00","2017-08-18 03:52:37"
"55cf40511176f36e6226b6168920527a","f6daca3297f73de20d84ea604e1d68c0",4.0,,,"2017-08-15 00:00:00","2017-08-18 10:58:38"
"7f592b57c7cdf4d771713da1e7137415","8b761bca5ade41b47694b0225c668b75",5.0,,".","2017-08-15 00:00:00","2017-08-18 12:58:47"
"d971c63be996e7b397b7d2579a69e0c0","dc4dc464cfa3377e0b31a936d2d117d0",5.0,,"Produto bom e entrega rápida","2017-08-15 00:00:00","2017-08-17 23:45:28"
"67c4224b422d5ce10f4da72c53344491","07c066e1f4929584a77a8be911a0997f",5.0,,,"2017-08-15 00:00:00","2017-08-17 21:51:14"
"198a161e2b9b0fb5cd04ac1866bfd547","2b234cbc0fc80ec00c9ab6f0ca1aca88",5.0,,,"2017-08-15 00:00:00","2017-08-16 15:06:30"
"ecd8631058ae1b6118ba6ac255f2b6fd","1b90f9331b9a9fa6f2563ea6a3bacf1b",1.0,,"Boa noite!
Estou muito indignada pois comprei 2 cadeiras secretaria e só recebi até hj apenas uma!
Sendo que na nota consta 2 unidades!
Solicito providências urgentes !!!","2017-08-15 00:00:00","2017-08-18 01:12:57"
"8189eed9bc9ed90f3877411800b2d19b","405a30197dbb4ed83804a680c2bbae9b",5.0,,"Mto obrigada,valeu pessoal...","2017-08-15 00:00:00","2017-08-16 11:35:32"
"48f6b306202fd4087691a7e65e4d9bf4","d5911e5558cc0fdc917ff7421fe7e704",3.0,,,"2017-08-15 00:00:00","2017-08-16 00:04:18"
"cab0c879b64ae2d76e3f68d072d3a24a","fa13371966ea8d560a9f52d266d68a63",5.0,,,"2017-08-15 00:00:00","2017-08-18 11:06:05"
"ff0a1981129409c5eb5faa2e457292c6","e1ca31317b9d333b3991d72a5717d4fc",5.0,,,"2017-08-15 00:00:00","2017-08-16 11:03:29"
"3d0eaebdafb0fe5ab9c03c628cdfcafa","9afd8793167c97876e93424de3f01498",5.0,,"produto otimo preço bom e entrega rapida eu recomendo","2017-08-15 00:00:00","2017-08-18 14:51:33"
"4fba0367f35fee16c1f3e9e0afeb0de4","3406139dfaaeda305bd954cbaaebc2c8",5.0,,,"2017-08-15 00:00:00","2017-08-16 11:33:07"
